CDN_Event_ID,Server_Region,Latency,Packet_Loss,Buffering_Spike,Failure_Code,Timestamp
CDN00000393,UK,446.58,8.93,True,502,2026-04-17 00:11:56
CDN00000394,Canada,129.12,4.73,True,200,2026-01-14 15:14:25
CDN00000395,UK,381.07,1.18,True,502,2025-07-21 11:37:38
CDN00000396,India,440.37,7.03,True,200,2025-10-03 22:30:32
CDN00000397,Germany,193.65,5.21,True,504,2025-08-18 19:08:27
CDN00000398,India,388.3,5.29,True,502,2026-03-06 03:10:02
CDN00000399,USA,324.27,4.42,True,504,2025-05-31 11:13:27
CDN00000400,UK,5.4,6.16,False,504,2025-12-14 21:30:35
CDN00000401,Canada,147.82,1.29,False,500,2026-04-15 06:46:27
CDN00000402,USA,342.99,7.93,True,500,2025-12-31 11:11:24
CDN00000403,USA,395.74,5.28,True,200,2025-08-08 02:12:44
CDN00000404,India,458.22,3.63,False,502,2026-05-24 11:33:04
CDN00000405,India,235.35,6.45,True,400,2026-04-30 23:06:50
CDN00000406,Canada,486.64,5.8,False,400,2026-04-11 10:34:08
CDN00000407,Germany,387.29,8.7,False,504,2026-05-06 12:41:13
CDN00000408,UK,87.98,1.36,False,400,2025-08-22 07:25:39
CDN00000409,Germany,381.57,2.71,True,504,2026-05-16 16:06:48
CDN00000410,India,73.9,4.66,True,500,2026-05-02 21:14:34
CDN00000411,Canada,78.01,6.24,False,500,2025-09-26 00:33:55
CDN00000412,UK,51.11,1.92,True,504,2025-11-18 03:41:42
CDN00000413,Canada,134.26,6.5,False,504,2025-08-24 14:41:20
CDN00000414,India,367.79,8.28,False,400,2025-09-14 13:17:54
CDN00000415,Germany,259.73,3.05,True,400,2026-05-08 15:46:02
CDN00000416,Canada,205.52,4.8,False,200,2026-03-14 19:20:55
CDN00000417,UK,21.82,2.71,True,504,2025-06-17 11:58:15
CDN00000418,USA,494.66,7.17,False,200,2025-07-19 00:00:29
CDN00000419,Germany,352.5,2.61,False,504,2025-11-17 04:07:10
CDN00000420,UK,29.72,6.0,False,400,2025-11-30 02:19:26
CDN00000421,USA,318.58,6.76,False,502,2025-08-01 20:58:45
CDN00000422,USA,53.54,0.1,True,400,2025-10-29 00:18:33
CDN00000423,India,419.71,3.87,False,504,2025-08-27 15:47:41
CDN00000424,India,405.37,3.2,True,500,2026-03-20 00:02:33
CDN00000425,UK,164.32,0.26,False,500,2025-08-05 00:18:17
CDN00000426,India,404.87,7.45,False,504,2025-10-07 12:58:18
CDN00000427,UK,390.15,0.53,True,400,2025-06-14 14:19:27
CDN00000428,Canada,106.47,2.09,False,500,2026-04-27 09:37:04
CDN00000429,UK,458.81,9.1,True,502,2025-07-13 18:59:09
CDN00000430,USA,220.28,4.8,True,500,2026-04-13 23:03:49
CDN00000431,UK,366.17,2.23,True,500,2025-09-06 09:26:07
CDN00000432,Canada,295.39,1.77,True,504,2025-11-04 21:54:48
CDN00000433,India,48.45,8.05,False,500,2025-05-30 07:01:07
CDN00000434,Canada,478.05,2.06,False,500,2025-09-15 09:14:01
CDN00000435,USA,178.68,7.72,True,200,2025-09-25 20:24:45
CDN00000436,USA,231.83,4.72,False,502,2026-04-29 16:40:06
CDN00000437,Germany,395.54,0.07,True,500,2025-10-09 08:23:17
CDN00000438,Canada,40.47,9.91,False,504,2025-07-12 13:39:16
CDN00000439,India,315.85,3.14,False,500,2025-08-14 15:06:57
CDN00000440,UK,195.3,9.74,False,400,2025-11-17 02:21:21
CDN00000441,Canada,387.44,7.49,False,400,2025-07-14 09:38:36
CDN00000442,Germany,238.71,5.41,True,504,2025-10-27 20:04:47
CDN00000443,UK,290.16,5.7,True,504,2026-04-11 10:27:31
CDN00000444,USA,351.96,6.0,False,502,2026-01-04 15:09:01
CDN00000445,Germany,284.16,2.93,True,500,2025-08-17 18:46:08
CDN00000446,India,199.0,1.2,False,500,2025-09-23 02:33:20
CDN00000447,UK,96.42,5.63,True,400,2025-09-03 17:46:00
CDN00000448,USA,344.48,2.46,True,502,2026-01-04 07:34:46
CDN00000449,India,179.35,8.19,False,200,2026-03-23 20:17:21
CDN00000450,Canada,264.18,1.19,True,500,2025-09-14 00:15:56
CDN00000451,Canada,325.49,5.06,True,200,2025-12-18 08:41:39
CDN00000452,USA,396.56,4.49,False,502,2026-03-23 23:01:28
CDN00000453,USA,339.25,3.84,False,400,2025-06-18 14:41:29
CDN00000454,UK,238.93,0.52,True,400,2025-12-25 07:44:10
CDN00000455,India,376.34,0.11,False,400,2026-02-13 12:22:42
CDN00000456,UK,372.57,3.14,True,502,2025-12-28 00:17:43
CDN00000457,USA,101.55,3.81,False,200,2025-10-01 18:17:15
CDN00000458,UK,238.7,3.97,False,502,2025-11-23 02:08:20
CDN00000459,UK,139.96,4.22,True,500,2025-06-26 10:55:09
CDN00000460,Germany,6.75,3.67,False,500,2026-04-03 11:12:32
CDN00000461,Canada,460.01,8.97,True,502,2026-01-04 20:25:44
CDN00000462,India,261.84,4.07,False,400,2026-04-06 21:30:23
CDN00000463,USA,382.52,2.62,False,502,2026-02-14 21:09:36
CDN00000464,Canada,332.71,6.69,True,400,2025-09-26 19:16:34
CDN00000465,USA,130.56,6.98,False,500,2025-08-06 23:29:42
CDN00000466,USA,69.78,4.79,False,500,2026-01-20 11:21:29
CDN00000467,Canada,67.3,8.72,True,504,2025-08-17 17:07:26
CDN00000468,Germany,136.68,6.12,True,502,2026-04-05 01:19:05
CDN00000469,Germany,113.05,5.54,False,400,2025-09-18 08:28:09
CDN00000470,Canada,66.89,6.75,False,400,2025-10-31 02:15:03
CDN00000471,Germany,375.41,2.36,True,504,2026-01-02 01:47:48
CDN00000472,India,169.51,0.31,False,400,2025-07-06 10:03:38
CDN00000473,Germany,241.59,4.33,True,400,2026-04-13 01:13:34
CDN00000474,India,277.79,9.95,True,504,2025-09-06 20:59:54
CDN00000475,USA,465.92,4.37,True,502,2026-05-02 00:55:04
CDN00000476,Canada,307.55,8.67,False,200,2026-02-03 00:38:02
CDN00000477,UK,347.11,3.41,False,400,2025-12-06 22:32:44
CDN00000478,Germany,309.79,3.0,False,502,2026-02-06 23:29:30
CDN00000479,Canada,221.07,7.82,True,200,2026-03-12 06:11:14
CDN00000480,Germany,104.18,1.04,True,502,2025-10-22 14:39:47
CDN00000481,India,347.12,0.17,False,200,2025-08-21 01:55:15
CDN00000482,Germany,68.77,8.46,False,502,2026-03-15 12:22:37
CDN00000483,Germany,134.41,7.82,False,502,2025-09-20 05:44:59
CDN00000484,India,254.33,9.72,True,400,2026-04-01 18:20:05
CDN00000485,Canada,91.63,5.08,False,500,2026-01-08 19:57:49
CDN00000486,Canada,58.98,5.32,True,400,2025-10-10 05:55:58
CDN00000487,UK,282.52,2.18,True,500,2026-02-04 07:30:52
CDN00000488,USA,354.51,0.96,False,400,2025-09-13 10:22:10
CDN00000489,UK,133.52,8.26,False,504,2025-12-21 04:27:57
CDN00000490,Germany,137.91,5.75,True,502,2026-05-08 17:59:12
CDN00000491,Canada,233.78,1.47,True,504,2025-10-27 20:37:12
CDN00000492,Germany,234.18,9.83,True,504,2025-08-31 13:15:51
CDN00000493,Canada,245.37,0.25,True,502,2026-02-04 19:24:27
CDN00000494,India,443.68,8.1,False,500,2025-11-25 15:36:57
CDN00000495,India,393.22,9.02,False,502,2025-11-04 11:40:50
CDN00000496,Germany,324.77,5.74,True,500,2026-01-24 21:53:53
CDN00000497,USA,273.93,3.22,True,500,2025-11-26 09:28:30
CDN00000498,Canada,155.1,4.1,False,400,2025-12-30 15:10:35
CDN00000499,USA,468.57,4.23,False,500,2026-04-14 06:28:29
CDN00000500,Canada,218.08,1.37,True,500,2025-06-26 12:34:01
CDN00000501,UK,103.3,5.78,True,502,2026-03-06 08:26:45
CDN00000502,India,166.38,2.88,True,502,2026-01-31 02:47:56
CDN00000503,USA,250.75,5.3,False,502,2026-02-03 11:48:46
CDN00000504,USA,498.97,4.49,True,200,2025-11-04 15:27:53
CDN00000505,UK,337.97,5.63,False,500,2026-01-11 10:46:46
CDN00000506,UK,448.91,6.66,True,400,2026-05-12 23:26:58
CDN00000507,Canada,157.24,0.89,True,200,2026-02-08 09:35:54
CDN00000508,Germany,342.4,2.22,True,502,2025-12-13 06:46:50
CDN00000509,Germany,347.6,7.82,True,200,2025-09-26 20:16:03
CDN00000510,USA,210.23,9.8,True,502,2025-06-12 09:37:12
CDN00000511,Germany,135.68,4.99,True,400,2026-05-06 09:50:53
CDN00000512,Canada,469.09,2.63,True,502,2026-04-13 18:23:58
CDN00000513,Germany,245.74,5.67,False,504,2026-01-08 23:01:31
CDN00000514,USA,185.96,5.34,True,400,2026-02-10 12:05:37
CDN00000515,Canada,306.02,3.54,False,400,2025-10-02 00:53:30
CDN00000516,Germany,266.08,5.52,False,500,2025-06-30 01:53:27
CDN00000517,India,21.57,7.16,True,400,2025-10-23 05:22:39
CDN00000518,India,336.45,1.52,False,500,2026-03-12 02:26:31
CDN00000519,UK,442.26,0.17,False,502,2025-09-15 18:34:40
CDN00000520,USA,223.08,4.52,False,504,2025-07-02 06:06:32
CDN00000521,India,474.68,5.02,True,200,2026-05-19 06:43:30
CDN00000522,Germany,407.46,4.92,False,200,2025-12-11 07:24:48
CDN00000523,Canada,57.25,4.89,True,500,2026-03-04 13:59:21
CDN00000524,India,311.0,2.63,True,200,2026-04-07 00:00:40
CDN00000525,USA,200.3,4.1,False,504,2025-07-25 00:54:37
CDN00000526,Germany,432.67,1.42,False,200,2025-10-06 14:43:05
CDN00000527,India,250.86,4.14,False,502,2025-10-03 15:32:11
CDN00000528,Canada,116.47,7.85,True,500,2026-01-06 00:22:23
CDN00000529,USA,464.87,5.17,True,500,2025-11-20 12:15:49
CDN00000530,India,325.88,4.84,False,400,2026-01-10 22:13:44
CDN00000531,Germany,159.93,4.89,False,400,2026-04-28 06:27:39
CDN00000532,Germany,113.72,5.65,False,200,2025-07-04 11:58:57
CDN00000533,India,197.86,6.86,False,200,2025-10-07 06:08:37
CDN00000534,Germany,270.0,8.72,False,400,2026-01-30 15:11:46
CDN00000535,India,115.9,9.8,True,504,2026-04-24 14:20:55
CDN00000536,UK,112.36,6.7,False,400,2026-05-13 08:12:06
CDN00000537,India,198.55,2.69,True,502,2026-04-11 22:29:30
CDN00000538,UK,245.19,1.97,False,400,2025-09-03 21:05:54
CDN00000539,Canada,52.35,7.34,False,502,2025-08-24 05:22:07
CDN00000540,India,432.24,9.04,False,500,2025-09-18 15:11:37
CDN00000541,USA,225.32,0.5,True,504,2026-02-25 14:48:18
CDN00000542,USA,288.58,7.38,False,504,2026-05-03 05:21:53
CDN00000543,Germany,306.57,0.68,False,502,2025-11-09 09:55:46
CDN00000544,India,242.33,4.22,True,200,2025-09-26 19:14:17
CDN00000545,UK,61.91,7.98,False,200,2026-03-11 07:24:23
CDN00000546,Canada,282.12,0.52,True,504,2025-08-05 15:14:54
CDN00000547,Germany,449.65,5.33,False,504,2025-06-01 03:40:34
CDN00000548,USA,91.99,4.9,True,400,2025-10-20 17:20:32
CDN00000549,USA,349.43,0.02,True,500,2025-12-06 21:28:43
CDN00000550,Canada,384.8,5.98,True,502,2026-02-24 03:03:37
CDN00000551,USA,181.07,2.21,False,500,2025-10-28 09:27:23
CDN00000552,UK,455.6,9.18,True,504,2025-08-28 02:47:24
CDN00000553,UK,39.8,9.38,True,500,2026-01-15 05:32:33
CDN00000554,Germany,449.55,8.53,False,400,2026-04-24 02:12:57
CDN00000555,USA,445.96,6.51,True,200,2026-03-03 13:56:07
CDN00000556,Canada,302.03,5.89,True,502,2025-09-05 02:57:59
CDN00000557,Germany,74.05,5.97,True,504,2026-02-25 22:50:01
CDN00000558,Germany,435.68,2.73,True,400,2025-07-01 02:59:45
CDN00000559,UK,248.1,1.06,True,400,2026-04-18 22:11:31
CDN00000560,Germany,249.87,2.98,True,500,2025-11-29 00:21:13
CDN00000561,USA,491.53,2.8,True,400,2026-02-18 17:07:44
CDN00000562,India,237.64,4.1,True,502,2026-04-11 06:41:25
CDN00000563,Canada,273.17,0.63,False,200,2026-03-30 00:26:57
CDN00000564,UK,452.04,9.1,True,502,2026-02-04 20:35:05
CDN00000565,Germany,28.18,1.62,True,504,2025-10-09 06:28:22
CDN00000566,Germany,412.11,7.32,True,400,2025-09-30 22:52:22
CDN00000567,Germany,166.55,6.69,False,200,2026-03-26 05:49:00
CDN00000568,UK,330.16,8.43,True,502,2025-08-07 03:26:28
CDN00000569,UK,323.47,5.27,True,400,2025-09-13 12:00:37
CDN00000570,Germany,449.86,8.55,True,504,2025-10-25 22:22:49
CDN00000571,India,338.28,5.02,False,400,2025-09-13 13:00:21
CDN00000572,India,103.83,8.22,False,200,2026-01-10 12:16:46
CDN00000573,UK,370.45,0.44,True,502,2025-12-27 23:54:00
CDN00000574,Germany,286.95,5.36,False,400,2025-08-01 03:03:01
CDN00000575,Germany,83.05,8.04,False,502,2026-04-02 05:35:31
CDN00000576,USA,79.57,8.36,True,200,2026-03-12 21:14:43
CDN00000577,USA,122.9,8.81,False,504,2026-02-06 14:16:49
CDN00000578,Canada,11.79,5.51,False,200,2025-06-02 20:47:56
CDN00000579,UK,426.09,7.0,True,502,2026-01-23 01:09:41
CDN00000580,USA,360.82,6.78,True,500,2025-12-07 12:50:52
CDN00000581,Germany,374.62,1.74,False,502,2025-06-06 23:21:52
CDN00000582,USA,200.45,7.13,False,400,2025-09-12 03:37:40
CDN00000583,India,275.82,3.86,True,200,2025-09-22 08:39:33
CDN00000584,India,169.55,6.1,True,502,2026-01-17 06:16:43
CDN00000585,USA,242.43,0.84,False,500,2026-05-01 07:46:09
CDN00000586,Germany,129.81,3.05,True,400,2025-10-08 07:15:11
CDN00000587,UK,433.23,1.09,True,500,2025-10-25 01:25:42
CDN00000588,USA,358.61,7.67,True,200,2025-12-04 13:25:50
CDN00000589,UK,370.18,6.3,False,500,2026-03-02 16:14:50
CDN00000590,India,379.8,1.6,False,502,2025-05-31 12:46:50
CDN00000591,UK,257.18,0.71,False,200,2026-05-24 21:18:41
CDN00000592,UK,167.65,1.06,True,500,2025-07-22 06:23:30
CDN00000593,Germany,29.74,2.52,False,400,2025-12-15 21:58:38
CDN00000594,UK,303.87,3.0,False,502,2026-05-15 23:35:52
CDN00000595,UK,108.94,2.9,True,504,2025-12-08 15:28:02
CDN00000596,USA,44.48,8.97,True,400,2025-10-19 06:05:47
CDN00000597,UK,482.41,6.19,True,502,2025-11-16 00:06:18
CDN00000598,UK,196.77,4.83,False,502,2026-02-09 01:07:02
CDN00000599,Canada,197.4,8.9,False,500,2025-07-29 15:37:58
CDN00000600,UK,267.14,9.94,True,200,2026-01-21 01:09:30
CDN00000601,India,350.36,3.09,True,500,2025-11-19 16:03:59
CDN00000602,Germany,149.66,2.63,False,400,2025-12-20 19:56:46
CDN00000603,Canada,37.05,4.61,False,200,2025-07-09 13:43:18
CDN00000604,USA,283.5,8.09,False,504,2025-08-21 09:18:15
CDN00000605,Canada,258.37,8.97,True,200,2025-11-25 20:10:29
CDN00000606,UK,440.36,0.12,False,500,2025-12-10 21:17:12
CDN00000607,USA,123.71,2.95,False,400,2025-10-24 07:09:39
CDN00000608,USA,323.64,7.68,True,502,2026-02-10 09:50:03
CDN00000609,USA,68.08,3.09,True,400,2025-11-17 01:10:04
CDN00000610,USA,425.28,9.67,False,502,2026-01-24 00:19:51
CDN00000611,USA,438.32,7.28,False,502,2025-10-01 13:22:42
CDN00000612,USA,122.58,4.17,False,504,2025-12-29 13:36:41
CDN00000613,India,335.09,4.83,True,400,2025-10-04 05:29:17
CDN00000614,USA,4.75,9.87,False,400,2026-02-15 08:09:54
CDN00000615,Germany,231.36,7.4,True,200,2026-01-06 06:23:59
CDN00000616,UK,316.5,6.43,True,504,2025-06-05 19:45:57
CDN00000617,Germany,346.13,3.51,True,502,2025-11-08 15:24:25
CDN00000618,Canada,228.26,9.64,False,504,2025-06-16 02:26:18
CDN00000619,USA,162.59,9.44,False,400,2025-11-04 14:03:10
CDN00000620,USA,197.6,1.6,True,502,2025-08-20 21:48:40
CDN00000621,UK,220.42,0.39,True,400,2025-12-09 14:01:43
CDN00000622,India,177.08,3.36,True,500,2025-11-17 06:00:36
CDN00000623,India,131.24,6.63,True,500,2025-11-22 03:57:00
CDN00000624,Germany,418.41,5.41,True,400,2025-08-26 15:52:46
CDN00000625,India,194.61,2.2,False,500,2026-02-20 05:53:51
CDN00000626,USA,85.62,5.72,False,500,2025-07-03 02:14:55
CDN00000627,USA,186.54,4.47,False,400,2025-11-24 10:07:33
CDN00000628,UK,53.5,4.07,True,200,2025-12-27 17:55:43
CDN00000629,Germany,390.5,7.16,True,400,2026-04-10 16:59:08
CDN00000630,Germany,481.0,3.65,False,400,2026-04-07 03:01:19
CDN00000631,India,147.66,0.38,False,200,2026-01-17 01:48:55
CDN00000632,India,61.24,8.49,False,504,2025-12-04 02:41:27
CDN00000633,Canada,241.61,0.17,True,502,2025-09-18 03:24:49
CDN00000634,Canada,273.03,0.83,False,500,2025-07-31 01:59:20
CDN00000635,Germany,468.73,3.42,False,504,2025-07-26 09:42:51
CDN00000636,USA,447.75,3.84,False,504,2026-02-28 03:29:36
CDN00000637,Canada,465.23,8.63,True,400,2025-12-20 18:42:50
CDN00000638,Canada,174.09,5.9,False,200,2025-08-01 05:41:22
CDN00000639,Canada,97.3,8.71,False,400,2026-03-16 12:20:56
CDN00000640,Germany,74.09,7.21,False,504,2025-06-05 07:41:49
CDN00000641,UK,466.62,5.1,False,400,2026-04-27 18:12:39
CDN00000642,UK,300.83,0.36,False,504,2026-04-17 07:37:32
CDN00000643,Germany,223.78,1.68,True,504,2025-09-14 20:20:17
CDN00000644,UK,61.01,6.79,False,504,2026-02-13 19:15:39
CDN00000645,India,384.02,0.03,True,400,2026-04-27 02:57:48
CDN00000646,Canada,496.71,8.28,False,500,2026-05-24 23:19:18
CDN00000647,Germany,403.26,8.74,True,500,2025-06-27 15:25:45
CDN00000648,Canada,459.45,4.95,True,500,2025-12-04 17:06:59
CDN00000649,Germany,60.03,9.16,False,500,2025-11-07 17:38:51
CDN00000650,USA,17.49,1.68,True,500,2025-06-19 23:18:05
CDN00000651,UK,371.15,6.14,False,504,2025-12-23 22:45:39
CDN00000652,USA,373.17,3.07,False,502,2026-04-26 06:49:39
CDN00000653,Canada,255.27,7.75,False,500,2025-11-20 14:55:04
CDN00000654,USA,429.36,4.24,True,200,2025-12-19 16:23:08
CDN00000655,UK,15.38,0.29,False,502,2026-03-16 09:06:42
CDN00000656,Germany,77.33,7.23,False,400,2025-11-21 12:07:53
CDN00000657,Canada,153.21,2.67,True,504,2026-03-13 17:07:22
CDN00000658,UK,189.77,9.54,True,502,2025-11-10 11:22:54
CDN00000659,Germany,473.48,1.29,False,504,2026-02-26 06:51:43
CDN00000660,UK,306.09,8.03,False,504,2025-06-18 23:27:09
CDN00000661,UK,352.87,6.13,False,400,2025-07-27 15:46:42
CDN00000662,Germany,371.68,7.09,True,400,2026-05-09 20:31:12
CDN00000663,Germany,117.99,3.39,False,504,2025-11-10 10:39:33
CDN00000664,India,491.61,0.4,False,200,2025-08-16 06:55:48
CDN00000665,USA,4.56,4.74,False,504,2025-07-22 01:09:35
CDN00000666,USA,466.41,1.75,False,502,2025-07-28 02:28:20
CDN00000667,Canada,9.84,4.22,True,200,2025-09-10 08:18:02
CDN00000668,UK,40.97,2.96,False,200,2026-04-26 16:59:14
CDN00000669,Germany,167.73,7.53,False,502,2026-02-22 14:22:26
CDN00000670,Canada,398.49,0.77,False,400,2025-11-24 12:25:19
CDN00000671,USA,127.96,8.88,False,502,2025-11-15 05:10:44
CDN00000672,Germany,73.98,5.85,False,400,2026-05-09 08:20:59
CDN00000673,USA,115.2,6.66,True,500,2025-05-28 08:00:11
CDN00000674,Canada,251.74,8.52,False,504,2026-03-22 04:32:19
CDN00000675,India,466.5,1.58,False,504,2025-06-20 07:20:52
CDN00000676,UK,284.44,3.96,False,200,2026-03-06 19:04:01
CDN00000677,India,307.02,8.56,False,400,2025-07-26 19:15:48
CDN00000678,India,197.82,0.39,False,200,2025-06-25 07:50:08
CDN00000679,USA,236.16,9.62,True,400,2025-06-07 10:03:42
CDN00000680,India,270.57,6.38,False,502,2026-05-11 22:47:58
CDN00000681,Germany,468.6,8.87,False,502,2025-07-10 03:19:56
CDN00000682,Canada,62.37,0.2,True,200,2025-08-16 09:50:19
CDN00000683,India,407.81,5.78,False,504,2026-01-13 00:53:53
CDN00000684,USA,416.87,5.22,True,504,2025-05-31 17:48:25
CDN00000685,Canada,442.69,1.38,True,502,2025-12-05 07:18:16
CDN00000686,Canada,424.7,3.71,False,502,2026-05-21 23:15:18
CDN00000687,Germany,439.83,4.86,True,500,2025-12-19 12:28:35
CDN00000688,Germany,33.57,3.68,True,504,2026-01-17 20:20:22
CDN00000689,India,380.82,3.85,True,504,2026-03-08 17:12:15
CDN00000690,Germany,300.28,2.37,False,502,2025-06-10 04:32:01
CDN00000691,Germany,326.82,6.23,False,502,2025-12-02 18:34:05
CDN00000692,Canada,163.74,9.64,False,500,2025-11-10 04:53:34
CDN00000693,UK,299.87,5.54,True,400,2026-05-26 12:34:53
CDN00000694,Germany,46.63,6.34,True,502,2025-09-30 05:41:44
CDN00000695,Canada,351.11,1.47,False,504,2025-09-20 19:24:26
CDN00000696,Canada,276.2,8.29,False,200,2025-09-09 08:24:18
CDN00000697,Canada,106.93,7.96,True,200,2025-09-22 19:26:11
CDN00000698,USA,242.53,3.51,True,400,2025-07-16 11:06:50
CDN00000699,India,327.62,9.12,True,502,2025-08-22 12:01:16
CDN00000700,USA,483.55,6.38,True,504,2025-11-17 16:18:39
CDN00000701,India,261.97,7.16,True,400,2025-06-02 01:14:48
CDN00000702,India,49.74,0.52,False,500,2025-11-26 05:16:11
CDN00000703,Germany,156.38,8.11,False,200,2025-06-22 09:39:33
CDN00000704,India,456.07,3.56,False,500,2025-07-23 01:54:40
CDN00000705,USA,363.67,2.24,False,400,2026-02-03 00:32:52
CDN00000706,UK,146.17,5.12,False,504,2026-03-18 05:14:17
CDN00000707,Canada,175.18,5.52,True,400,2026-03-08 12:26:11
CDN00000708,UK,356.23,8.46,True,400,2025-06-03 00:25:15
CDN00000709,Germany,466.36,3.49,False,400,2026-05-05 07:14:30
CDN00000710,Canada,77.55,4.25,True,200,2025-08-04 13:04:15
CDN00000711,UK,434.65,7.4,False,200,2026-03-04 05:21:06
CDN00000712,UK,246.42,0.4,False,400,2025-12-06 01:59:26
CDN00000713,Germany,129.24,5.55,False,200,2025-06-11 22:42:14
CDN00000714,Canada,185.98,2.31,True,502,2025-07-08 04:24:55
CDN00000715,USA,207.41,3.38,False,502,2025-07-28 10:53:59
CDN00000716,India,64.53,0.74,True,504,2026-02-15 05:03:12
CDN00000717,Canada,37.74,2.66,True,200,2025-08-17 11:50:12
CDN00000718,USA,118.12,0.82,False,500,2025-08-27 19:04:57
CDN00000719,Canada,81.46,3.81,False,502,2025-09-02 19:06:43
CDN00000720,Canada,89.35,1.21,False,502,2026-04-16 21:03:15
CDN00000721,USA,261.66,1.85,True,500,2026-03-23 04:27:04
CDN00000722,UK,372.96,0.2,False,500,2025-06-18 03:17:19
CDN00000723,Germany,198.67,4.71,True,200,2026-04-16 10:33:55
CDN00000724,India,197.11,5.87,True,200,2025-07-11 02:54:30
CDN00000725,Canada,474.43,1.03,True,504,2025-10-03 03:28:40
CDN00000726,Germany,85.92,1.86,False,500,2025-07-21 14:41:05
CDN00000727,USA,288.62,0.03,True,504,2026-01-19 09:55:20
CDN00000728,UK,342.44,3.56,False,504,2025-08-27 05:28:43
CDN00000729,Canada,409.96,9.63,True,504,2026-02-06 07:32:35
CDN00000730,Germany,475.8,9.2,False,500,2025-07-12 07:03:51
CDN00000731,Canada,112.33,2.39,False,400,2026-03-19 01:33:08
CDN00000732,USA,365.57,6.43,True,504,2025-12-17 07:46:16
CDN00000733,UK,448.75,7.57,False,200,2026-01-09 16:26:57
CDN00000734,India,445.46,2.95,False,504,2026-05-12 12:38:27
CDN00000735,Canada,47.8,2.59,False,502,2026-05-27 06:58:48
CDN00000736,Canada,152.06,5.02,True,400,2025-07-31 19:22:33
CDN00000737,India,66.14,0.81,False,502,2025-12-13 00:11:41
CDN00000738,India,164.07,7.15,True,500,2025-12-19 13:20:37
CDN00000739,USA,80.59,5.8,True,504,2026-04-12 00:35:40
CDN00000740,Canada,311.55,4.71,False,500,2026-01-25 15:01:05
CDN00000741,Germany,338.3,9.3,False,504,2026-01-30 21:19:10
CDN00000742,UK,36.35,2.18,True,502,2025-10-12 20:07:43
CDN00000743,USA,237.74,0.01,True,502,2025-12-15 15:11:52
CDN00000744,UK,97.09,3.69,False,500,2025-12-15 12:24:34
CDN00000745,USA,203.47,5.45,True,500,2026-03-18 07:59:25
CDN00000746,UK,464.82,8.25,False,504,2025-06-28 00:20:50
CDN00000747,Germany,71.88,4.03,False,500,2025-10-05 20:06:36
CDN00000748,UK,130.14,8.34,False,400,2026-01-25 08:42:45
CDN00000749,UK,238.8,7.91,True,400,2026-01-03 06:33:51
CDN00000750,UK,162.32,3.22,False,500,2026-01-16 07:13:30
CDN00000751,India,144.81,4.08,True,200,2026-01-25 02:24:40
CDN00000752,UK,126.15,3.43,False,500,2025-05-30 18:49:16
CDN00000753,USA,413.46,9.42,False,500,2026-03-14 23:32:38
CDN00000754,Canada,213.63,8.92,True,200,2025-09-05 18:24:28
CDN00000755,Canada,285.86,8.93,False,200,2025-06-20 14:19:13
CDN00000756,UK,423.94,6.74,False,200,2025-07-10 17:41:28
CDN00000757,UK,33.01,3.59,True,500,2025-07-03 08:55:29
CDN00000758,India,102.1,7.78,False,200,2025-07-17 13:09:11
CDN00000759,UK,315.43,2.76,True,500,2025-10-19 21:55:18
CDN00000760,Germany,119.27,6.2,True,400,2025-12-05 04:22:50
CDN00000761,UK,472.37,1.68,True,504,2026-02-07 20:28:19
CDN00000762,India,246.44,0.72,False,504,2025-10-28 04:28:30
CDN00000763,USA,30.84,8.7,False,200,2025-07-07 23:10:24
CDN00000764,USA,80.03,4.45,False,500,2026-01-24 11:38:26
CDN00000765,UK,373.7,6.38,False,502,2025-10-28 09:16:06
